row_id,week_start,pilot_name,region,channel,store_cluster,stores,avg_temp_f,weather_index,units_sold,revenue,gross_margin_pct,repeat_rate,attach_rate,cannibalization_index,promo_spend,app_impressions,conversion_rate,customer_segment,ops_complexity_score,stockout_rate,nps
1619,2025-08-25,Blood Orange Espresso Tonic,Midwest,RTD Retail,midwest-3,199,58,0.35,11090,49794.1,0.587,0.179,0.203,0.181,29054,446357,0.0773,Warm-weather commuter,2.49,0.047,38
1620,2025-10-06,Spiced Mocha Cold Brew,New York Metro,Drive-thru,new-york-metro-8,59,58,0.35,3068,18254.6,0.606,0.24,0.069,0.137,10561,193520,0.0639,Rewards power user,2.96,0.006,47
1621,2025-05-19,Citrus Green Tea,New York Metro,Mobile Order,new-york-metro-6,139,69,0.458,8388,49908.6,0.772,0.212,0.256,0.263,27244,329569,0.0566,Warm-weather commuter,4.71,0.112,50
1622,2025-08-11,Spiced Mocha Cold Brew,Florida,In-store,florida-4,172,92,0.882,17801,105915.95,0.692,0.326,0.113,0.142,15652,234608,0.1052,Rewards power user,3.27,0.043,58
1623,2025-07-21,Pineapple Passionfruit Refresher,Pacific Northwest,In-store,pacific-northwest-8,69,95,0.875,4743,28220.85,0.641,0.26,0.12,0.221,20079,114057,0.0659,Warm-weather commuter,4.29,0.099,46
1624,2025-11-17,Spiced Mocha Cold Brew,New York Metro,Mobile Order,new-york-metro-4,140,74,0.498,8476,50432.2,0.676,0.246,0.138,0.292,26320,554960,0.091,Warm-weather commuter,3.24,0.008,55
1625,2025-09-15,Pineapple Passionfruit Refresher,Florida,Mobile Order,florida-8,212,62,0.371,14828,88226.6,0.755,0.178,0.188,0.095,49820,734792,0.0812,Gen Z afternoon,3.45,0.052,41
1626,2025-12-29,Iced Ube Coconut Macchiato,Southeast,RTD Retail,southeast-4,57,74,0.497,1978,8881.22,0.723,0.211,0.159,0.254,16416,77178,0.0767,Gen Z afternoon,3.45,0.02,40
1627,2025-11-10,Blood Orange Espresso Tonic,Pacific Northwest,Delivery,pacific-northwest-5,169,89,0.748,16989,101084.55,0.664,0.241,0.139,0.225,30420,395798,0.0604,Morning commuter,5.06,0.09,47
1628,2025-07-28,Spiced Mocha Cold Brew,Pacific Northwest,In-store,pacific-northwest-2,208,88,0.803,11734,69817.3,0.67,0.285,0.164,0.195,21840,333424,0.0728,Rewards power user,2.58,0.017,55
1629,2025-06-02,Citrus Green Tea,Midwest,In-store,midwest-5,54,74,0.557,3927,23365.65,0.723,0.22,0.2,0.243,16740,128628,0.0639,Morning commuter,4.85,0.069,34
1630,2025-07-28,Pineapple Passionfruit Refresher,Florida,In-store,florida-8,194,69,0.395,10147,60374.65,0.685,0.172,0.144,0.117,23086,215534,0.0686,Gen Z afternoon,4.33,0.052,36
1631,2025-10-20,Pineapple Passionfruit Refresher,Northeast,Delivery,northeast-4,182,62,0.35,10262,61058.9,0.763,0.195,0.175,0.199,30758,718900,0.0802,Rewards power user,1.98,0.074,40
1632,2025-09-29,Iced Ube Coconut Macchiato,Midwest,In-store,midwest-4,93,89,0.783,7906,47040.7,0.638,0.261,0.163,0.27,23343,217527,0.0813,Seasonal trial seeker,1.25,0.062,48
1633,2025-10-27,Cinder Orange Cold Brew Sim,New York Metro,Delivery,new-york-metro-4,187,89,0.746,18803,111877.85,0.673,0.276,0.143,0.303,55539,503591,0.0733,Cold coffee loyalist,3.63,0.006,47
1634,2025-11-10,Citrus Green Tea,Texas,Delivery,texas-2,47,83,0.689,2426,14434.7,0.626,0.265,0.063,0.234,9165,132305,0.0952,Warm-weather commuter,3.66,0.081,41
1635,2025-05-12,Iced Ube Coconut Macchiato,Midwest,RTD Retail,midwest-6,55,89,0.859,3383,15189.67,0.724,0.28,0.075,0.199,6875,228525,0.086,Seasonal trial seeker,4.04,0.121,43
1636,2025-06-09,Blood Orange Espresso Tonic,Pacific Northwest,Mobile Order,pacific-northwest-5,117,73,0.579,10263,61064.85,0.594,0.211,0.124,0.159,17199,413946,0.0675,Gen Z afternoon,5.52,0.095,46
1637,2025-06-16,Vanilla Cream Cold Brew,Texas,Drive-thru,texas-8,208,68,0.432,15331,91219.45,0.79,0.273,0.167,0.171,64896,593008,0.0737,Morning commuter,3.66,0.081,47
1638,2025-06-23,Cinder Orange Cold Brew Sim,Southeast,Drive-thru,southeast-3,210,94,0.844,22195,132060.25,0.658,0.295,0.07,0.199,56910,687540,0.0709,Seasonal trial seeker,3.74,0.088,45
1639,2025-06-02,Cinder Orange Cold Brew Sim,Northeast,Mobile Order,northeast-4,134,69,0.393,8560,50932,0.753,0.244,0.22,0.094,11256,149276,0.0821,Seasonal trial seeker,5.65,0.123,41
1640,2026-01-05,Summer Berry Refresher,Florida,Delivery,florida-8,134,63,0.383,4281,25471.95,0.785,0.178,0.161,0.052,21038,220832,0.0478,Cold coffee loyalist,2.63,0.005,44
1641,2025-09-08,Vanilla Cream Cold Brew,Southeast,Drive-thru,southeast-3,107,88,0.805,9011,53615.45,0.8,0.317,0.233,0.278,17227,294571,0.1021,Rewards power user,1.01,0.022,53
1642,2025-05-05,Cinder Orange Cold Brew Sim,South,RTD Retail,south-2,54,85,0.778,5050,22674.5,0.784,0.316,0.137,0.12,9612,73116,0.1001,Gen Z afternoon,2.29,0.038,54
1643,2025-06-23,Iced Ube Coconut Macchiato,Texas,RTD Retail,texas-7,145,97,0.97,8334,37419.66,0.763,0.273,0.176,0.069,24650,456315,0.084,Cold coffee loyalist,2.14,0.041,46
1644,2025-11-10,Iced Ube Coconut Macchiato,Florida,In-store,florida-2,133,95,0.898,9839,58542.05,0.764,0.281,0.081,0.09,26600,521360,0.0911,Warm-weather commuter,3.02,0.073,55
1645,2025-05-12,Blood Orange Espresso Tonic,South,In-store,south-2,180,57,0.35,9548,56810.6,0.754,0.177,0.132,0.05,44100,665820,0.0659,Seasonal trial seeker,1.97,0.045,37
1646,2026-01-12,Vanilla Cream Cold Brew,Southeast,RTD Retail,southeast-8,131,92,0.894,13776,61854.24,0.727,0.307,0.176,0.158,34584,538541,0.0921,Rewards power user,3.98,0.058,58
1647,2025-06-16,Iced Ube Coconut Macchiato,Florida,RTD Retail,florida-6,167,90,0.753,8298,37258.02,0.662,0.255,0.228,0.135,38076,209919,0.083,Seasonal trial seeker,2.06,0.012,45
1648,2025-11-17,Blood Orange Espresso Tonic,West,Mobile Order,west-6,175,94,0.947,15557,92564.15,0.733,0.252,0.149,0.118,37450,241150,0.0692,Warm-weather commuter,4.92,0.101,38
1649,2026-01-19,Pineapple Passionfruit Refresher,Midwest,Mobile Order,midwest-2,166,62,0.364,10612,63141.4,0.701,0.205,0.15,0.145,49634,432928,0.0699,Rewards power user,4.84,0.077,47
1650,2025-05-26,Citrus Green Tea,South,Drive-thru,south-1,156,58,0.35,7043,41905.85,0.679,0.165,0.239,0.223,40092,145236,0.0527,Cold coffee loyalist,1.88,0.07,47
1651,2026-01-05,Cinder Orange Cold Brew Sim,New York Metro,Mobile Order,new-york-metro-8,219,83,0.71,27070,161066.5,0.654,0.269,0.191,0.178,29127,831762,0.0705,Seasonal trial seeker,1.92,0.076,46
1652,2025-11-03,Spiced Mocha Cold Brew,West,In-store,west-3,87,63,0.35,6536,38889.2,0.738,0.216,0.093,0.168,12789,102399,0.0566,Cold coffee loyalist,3.64,0.018,43
1653,2025-08-11,Pineapple Passionfruit Refresher,Texas,In-store,texas-1,124,77,0.526,7018,41757.1,0.786,0.225,0.08,0.123,34100,215760,0.0836,Warm-weather commuter,3.86,0.02,44
1654,2025-05-12,Blood Orange Espresso Tonic,Florida,Drive-thru,florida-4,95,95,0.953,6670,39686.5,0.691,0.284,0.162,0.272,16815,392730,0.0901,Morning commuter,4.9,0.061,50
1655,2025-05-05,Citrus Green Tea,Florida,Delivery,florida-3,48,75,0.595,3528,20991.6,0.795,0.25,0.099,0.095,11712,129456,0.0913,Seasonal trial seeker,2.34,0.029,51
1656,2025-08-11,Cinder Orange Cold Brew Sim,Southeast,Mobile Order,southeast-8,135,73,0.475,13038,77576.1,0.785,0.275,0.234,0.133,10935,488700,0.0857,Morning commuter,2.72,0.002,51
1657,2025-12-01,Iced Ube Coconut Macchiato,Pacific Northwest,Delivery,pacific-northwest-5,99,86,0.736,7293,43393.35,0.794,0.218,0.067,0.132,15543,246015,0.0693,Rewards power user,3.11,0.06,38
1658,2025-05-05,Summer Berry Refresher,West,In-store,west-7,122,84,0.742,8870,52776.5,0.661,0.22,0.127,0.062,14152,351116,0.0642,Morning commuter,1.79,0.052,51
1659,2025-12-22,Citrus Green Tea,Northeast,RTD Retail,northeast-6,164,84,0.686,10388,46642.12,0.67,0.231,0.134,0.21,29520,486916,0.0778,Rewards power user,5.19,0.104,35
1660,2025-07-28,Spiced Mocha Cold Brew,California,Delivery,california-4,158,63,0.384,8382,49872.9,0.618,0.236,0.189,0.281,41238,190864,0.0715,Warm-weather commuter,4.1,0.051,53
1661,2025-08-11,Vanilla Cream Cold Brew,South,RTD Retail,south-4,212,86,0.816,15744,70690.56,0.764,0.313,0.082,0.278,44308,397500,0.0971,Rewards power user,1.13,0.047,58
1662,2025-12-29,Vanilla Cream Cold Brew,Midwest,Mobile Order,midwest-8,163,83,0.696,10339,61517.05,0.717,0.26,0.161,0.181,34719,525838,0.0729,Morning commuter,3.83,0.085,47
1663,2025-05-05,Blood Orange Espresso Tonic,West,Mobile Order,west-4,144,65,0.408,10673,63504.35,0.691,0.196,0.265,0.071,38592,459936,0.072,Rewards power user,2.76,0.044,37
1664,2025-08-25,Blood Orange Espresso Tonic,Northeast,Mobile Order,northeast-6,180,97,0.959,14595,86840.25,0.675,0.248,0.2,0.172,30960,751320,0.071,Cold coffee loyalist,2.12,0.076,49
1665,2025-07-28,Spiced Mocha Cold Brew,Midwest,RTD Retail,midwest-2,113,88,0.708,8591,38573.59,0.691,0.281,0.145,0.096,30171,114130,0.0702,Cold coffee loyalist,4.22,0.088,45
1666,2025-10-06,Summer Berry Refresher,Pacific Northwest,In-store,pacific-northwest-5,101,72,0.521,3904,23228.8,0.729,0.22,0.186,0.262,29088,193011,0.0556,Seasonal trial seeker,2.45,0.011,42
1667,2025-09-22,Pineapple Passionfruit Refresher,New York Metro,In-store,new-york-metro-3,50,81,0.723,2449,14571.55,0.652,0.224,0.155,0.119,15250,184850,0.0605,Rewards power user,1.26,0.066,48
1668,2025-06-02,Blood Orange Espresso Tonic,Northeast,RTD Retail,northeast-6,176,94,0.925,11489,51585.61,0.653,0.241,0.173,0.17,36608,717728,0.0835,Rewards power user,2.8,0.005,53
1669,2025-10-20,Vanilla Cream Cold Brew,New York Metro,Mobile Order,new-york-metro-2,67,95,0.903,6250,37187.5,0.677,0.336,0.149,0.164,15008,128171,0.1088,Seasonal trial seeker,2.27,0.036,61
1670,2025-12-08,Vanilla Cream Cold Brew,New York Metro,Delivery,new-york-metro-3,202,72,0.549,17036,101364.2,0.736,0.272,0.161,0.159,36360,466216,0.0758,Gen Z afternoon,3.37,0.043,57
1671,2025-06-23,Summer Berry Refresher,South,In-store,south-5,100,95,0.932,9740,57953,0.731,0.246,0.152,0.052,8100,284200,0.0667,Gen Z afternoon,2.08,0.076,50
1672,2025-05-12,Blood Orange Espresso Tonic,Southeast,Delivery,southeast-2,166,63,0.384,9923,59041.85,0.743,0.206,0.234,0.25,41666,541492,0.0524,Gen Z afternoon,3.9,0.052,42
1673,2025-07-21,Pineapple Passionfruit Refresher,New York Metro,In-store,new-york-metro-7,44,73,0.56,1850,11007.5,0.728,0.216,0.185,0.227,10164,93940,0.0868,Seasonal trial seeker,3.56,0.015,48
1674,2025-06-09,Summer Berry Refresher,Northeast,Delivery,northeast-1,136,68,0.474,6889,40989.55,0.652,0.18,0.122,0.231,33048,428264,0.0739,Seasonal trial seeker,3.65,0.066,45
1675,2025-06-02,Blood Orange Espresso Tonic,Pacific Northwest,Mobile Order,pacific-northwest-8,85,59,0.35,5296,31511.2,0.642,0.202,0.182,0.168,18870,155975,0.0551,Gen Z afternoon,3.71,0.014,37
1676,2026-02-02,Cinder Orange Cold Brew Sim,Texas,Mobile Order,texas-5,99,95,0.938,13317,79236.15,0.687,0.351,0.232,0.244,27720,239976,0.0825,Seasonal trial seeker,2.81,0.003,53
1677,2025-07-14,Summer Berry Refresher,New York Metro,RTD Retail,new-york-metro-6,200,59,0.35,6732,30226.68,0.717,0.198,0.074,0.179,54200,773200,0.0812,Seasonal trial seeker,4.69,0.046,35
1678,2025-12-22,Cinder Orange Cold Brew Sim,Florida,RTD Retail,florida-3,168,87,0.812,13679,61418.71,0.623,0.329,0.138,0.271,45360,444864,0.0754,Rewards power user,3.52,0.064,60
1679,2025-06-02,Spiced Mocha Cold Brew,New York Metro,RTD Retail,new-york-metro-5,156,57,0.35,7688,34519.12,0.784,0.214,0.219,0.148,45240,589212,0.0757,Seasonal trial seeker,1.69,0.039,45
1680,2025-12-01,Pineapple Passionfruit Refresher,Florida,Drive-thru,florida-3,153,56,0.35,7707,45856.65,0.681,0.175,0.124,0.131,16371,202725,0.0597,Rewards power user,1.25,0.066,49
1681,2025-09-29,Pineapple Passionfruit Refresher,New York Metro,In-store,new-york-metro-2,137,94,0.915,8137,48415.15,0.656,0.27,0.189,0.248,39867,293180,0.0851,Warm-weather commuter,1.06,0.03,47
1682,2026-01-05,Blood Orange Espresso Tonic,New York Metro,Drive-thru,new-york-metro-6,132,88,0.818,7062,42018.9,0.699,0.261,0.117,0.266,12672,239844,0.0932,Rewards power user,2.06,0.021,45
1683,2025-09-15,Blood Orange Espresso Tonic,South,In-store,south-8,152,65,0.402,6256,37223.2,0.64,0.208,0.072,0.123,47880,478040,0.0534,Rewards power user,1.8,0.057,42
1684,2026-01-12,Summer Berry Refresher,South,Drive-thru,south-8,108,90,0.758,9164,54525.8,0.619,0.272,0.147,0.274,26784,235332,0.0667,Warm-weather commuter,4.56,0.072,48
1685,2025-10-20,Blood Orange Espresso Tonic,West,Mobile Order,west-6,81,59,0.35,3903,23222.85,0.68,0.215,0.243,0.118,6642,217890,0.0817,Warm-weather commuter,2.65,0.051,45
1686,2025-08-04,Vanilla Cream Cold Brew,South,Mobile Order,south-5,142,67,0.369,9220,54859,0.646,0.249,0.267,0.24,15052,262700,0.0607,Rewards power user,1.58,0.027,55
1687,2025-11-10,Iced Ube Coconut Macchiato,New York Metro,Drive-thru,new-york-metro-3,161,85,0.779,10533,62671.35,0.768,0.226,0.12,0.153,48944,670243,0.0609,Morning commuter,3.68,0.025,50
1688,2025-10-27,Cinder Orange Cold Brew Sim,Florida,Mobile Order,florida-4,196,93,0.836,16250,96687.5,0.653,0.318,0.128,0.133,28224,702464,0.0987,Gen Z afternoon,5.29,0.095,51
1689,2025-06-30,Pineapple Passionfruit Refresher,Pacific Northwest,Mobile Order,pacific-northwest-5,144,63,0.35,8765,52151.75,0.605,0.214,0.135,0.267,43344,186336,0.0777,Cold coffee loyalist,4.26,0.038,47
1690,2025-07-14,Spiced Mocha Cold Brew,Southeast,Drive-thru,southeast-8,68,84,0.66,6034,35902.3,0.722,0.266,0.214,0.145,12784,282676,0.0909,Seasonal trial seeker,2.12,0.039,55
1691,2025-07-07,Cinder Orange Cold Brew Sim,Texas,Mobile Order,texas-1,212,70,0.484,12145,72262.75,0.727,0.275,0.254,0.13,63600,756204,0.0676,Rewards power user,3.34,0.085,50
1692,2025-11-17,Blood Orange Espresso Tonic,California,Drive-thru,california-4,97,75,0.49,6333,37681.35,0.68,0.182,0.174,0.189,29682,195455,0.0707,Rewards power user,2.59,0.002,40
1693,2025-05-19,Citrus Green Tea,Texas,RTD Retail,texas-5,35,78,0.552,2513,11283.37,0.698,0.201,0.21,0.146,10465,126630,0.0538,Seasonal trial seeker,4.18,0.083,48
1694,2025-10-06,Summer Berry Refresher,Southeast,In-store,southeast-8,75,96,0.923,4217,25091.15,0.784,0.25,0.176,0.086,6075,176625,0.0692,Rewards power user,2.35,0.058,57
1695,2025-06-23,Summer Berry Refresher,Texas,In-store,texas-6,183,57,0.35,9021,53674.95,0.698,0.186,0.226,0.085,20862,732366,0.073,Warm-weather commuter,4.12,0.08,41
1696,2025-07-14,Citrus Green Tea,Texas,Drive-thru,texas-8,70,94,0.873,5095,30315.25,0.779,0.288,0.169,0.279,20440,277410,0.0981,Morning commuter,3.37,0.034,58
1697,2025-05-05,Iced Ube Coconut Macchiato,Southeast,Drive-thru,southeast-2,168,92,0.855,11974,71245.3,0.629,0.252,0.104,0.256,52752,447888,0.0881,Rewards power user,3.45,0.084,42
1698,2025-06-16,Iced Ube Coconut Macchiato,Midwest,Drive-thru,midwest-8,92,66,0.35,4282,25477.9,0.623,0.196,0.195,0.149,9568,125028,0.0617,Cold coffee loyalist,2.87,0.023,37
1699,2025-05-26,Summer Berry Refresher,California,Delivery,california-4,101,94,0.875,7274,43280.3,0.691,0.282,0.208,0.068,14443,369559,0.0728,Cold coffee loyalist,2.64,0.076,54
1700,2025-09-08,Iced Ube Coconut Macchiato,South,In-store,south-5,126,92,0.839,6547,38954.65,0.735,0.232,0.105,0.171,28098,465444,0.0903,Rewards power user,4.81,0.04,41
1701,2025-08-11,Pineapple Passionfruit Refresher,Southeast,Delivery,southeast-8,206,91,0.807,8806,52395.7,0.681,0.25,0.131,0.162,42436,674032,0.0883,Rewards power user,4.47,0.092,38
1702,2025-10-06,Pineapple Passionfruit Refresher,Texas,Delivery,texas-1,141,83,0.764,8038,47826.1,0.759,0.232,0.217,0.061,32853,298638,0.0901,Rewards power user,3.27,0.01,39
1703,2025-05-12,Citrus Green Tea,West,Mobile Order,west-3,193,58,0.35,7443,44285.85,0.684,0.178,0.212,0.067,56742,734365,0.0492,Cold coffee loyalist,3.11,0.072,37
1704,2025-09-01,Cinder Orange Cold Brew Sim,Texas,Delivery,texas-7,131,93,0.85,11831,70394.45,0.704,0.339,0.223,0.159,28558,339683,0.0797,Gen Z afternoon,4.57,0.082,55
1705,2026-02-02,Vanilla Cream Cold Brew,Midwest,Mobile Order,midwest-7,80,87,0.762,6626,39424.7,0.663,0.319,0.24,0.194,15600,245040,0.0879,Warm-weather commuter,2.34,0.054,51
1706,2025-12-01,Citrus Green Tea,California,RTD Retail,california-7,167,69,0.416,10069,45209.81,0.656,0.203,0.141,0.233,22545,281562,0.0609,Gen Z afternoon,2.79,0.042,39
1707,2025-12-22,Cinder Orange Cold Brew Sim,West,Mobile Order,west-1,58,60,0.35,4350,25882.5,0.784,0.234,0.115,0.274,12760,142564,0.0782,Morning commuter,3.82,0.018,44
1708,2025-11-03,Cinder Orange Cold Brew Sim,Southeast,In-store,southeast-5,95,66,0.369,4380,26061,0.627,0.214,0.225,0.165,23560,303715,0.0604,Gen Z afternoon,4.08,0.119,39
1709,2026-02-02,Citrus Green Tea,Northeast,Mobile Order,northeast-4,103,83,0.731,9779,58185.05,0.652,0.255,0.233,0.058,20600,150792,0.0902,Morning commuter,4.89,0.052,51
1710,2025-09-08,Blood Orange Espresso Tonic,Midwest,Delivery,midwest-6,65,93,0.914,6429,38252.55,0.615,0.25,0.17,0.196,10335,202670,0.065,Seasonal trial seeker,5.53,0.095,45
1711,2025-07-21,Spiced Mocha Cold Brew,Midwest,RTD Retail,midwest-8,67,64,0.35,4433,19904.17,0.748,0.231,0.072,0.276,20301,187734,0.0831,Gen Z afternoon,1.82,0.047,53
1712,2025-08-18,Citrus Green Tea,New York Metro,RTD Retail,new-york-metro-3,58,63,0.35,3285,14749.65,0.705,0.173,0.202,0.275,4640,226084,0.0489,Cold coffee loyalist,5.65,0.051,39
1713,2025-12-22,Vanilla Cream Cold Brew,South,Drive-thru,south-1,135,72,0.43,10198,60678.1,0.627,0.271,0.179,0.147,27270,518400,0.0917,Rewards power user,1.2,0.081,46
1714,2025-12-22,Pineapple Passionfruit Refresher,Florida,Mobile Order,florida-4,86,95,0.934,6016,35795.2,0.67,0.245,0.233,0.1,20640,205540,0.083,Morning commuter,3.34,0.051,52
1715,2025-11-24,Citrus Green Tea,West,Mobile Order,west-4,58,76,0.491,4538,27001.1,0.656,0.218,0.14,0.137,7192,112926,0.0786,Seasonal trial seeker,2.75,0.089,46
1716,2025-05-12,Pineapple Passionfruit Refresher,Southeast,Delivery,southeast-6,205,91,0.827,11832,70400.4,0.665,0.241,0.172,0.132,59040,744150,0.0845,Rewards power user,1.6,0.01,50
1717,2025-12-22,Blood Orange Espresso Tonic,Northeast,In-store,northeast-5,130,76,0.509,7759,46166.05,0.675,0.2,0.236,0.19,27560,375310,0.0726,Seasonal trial seeker,2.53,0.062,47
1718,2025-05-05,Summer Berry Refresher,Pacific Northwest,RTD Retail,pacific-northwest-3,146,69,0.435,5813,26100.37,0.778,0.173,0.2,0.12,20440,475522,0.0586,Seasonal trial seeker,2.63,0.018,40
1719,2025-11-24,Summer Berry Refresher,South,Delivery,south-6,154,69,0.395,7753,46130.35,0.682,0.213,0.073,0.104,42196,199122,0.0538,Warm-weather commuter,4.65,0.109,37
1720,2025-07-28,Vanilla Cream Cold Brew,Northeast,Delivery,northeast-3,71,68,0.476,5465,32516.75,0.7,0.244,0.109,0.098,11218,111257,0.0749,Gen Z afternoon,4.81,0.059,36
1721,2025-05-19,Iced Ube Coconut Macchiato,South,Drive-thru,south-3,165,74,0.542,8305,49414.75,0.676,0.197,0.179,0.071,50160,182325,0.0739,Gen Z afternoon,2.8,0.04,36
1722,2025-06-30,Iced Ube Coconut Macchiato,South,RTD Retail,south-3,182,76,0.626,12327,55348.23,0.709,0.208,0.128,0.1,16198,290654,0.0538,Seasonal trial seeker,2.97,0.021,50
1723,2026-01-19,Cinder Orange Cold Brew Sim,Midwest,In-store,midwest-6,148,72,0.437,11622,69150.9,0.765,0.28,0.227,0.308,12580,407740,0.0913,Morning commuter,5.32,0.113,54
1724,2025-12-29,Iced Ube Coconut Macchiato,Southeast,RTD Retail,southeast-7,87,93,0.925,7544,33872.56,0.642,0.249,0.068,0.27,24534,306327,0.0737,Morning commuter,1.75,0.023,44
1725,2025-07-14,Iced Ube Coconut Macchiato,Pacific Northwest,Delivery,pacific-northwest-3,118,56,0.35,5084,30249.8,0.674,0.213,0.171,0.08,31034,217592,0.0563,Gen Z afternoon,2.32,0.007,46
1726,2026-02-02,Summer Berry Refresher,Southeast,Delivery,southeast-2,198,63,0.367,9547,56804.65,0.722,0.214,0.222,0.054,19602,253044,0.0828,Rewards power user,4.32,0.089,49
1727,2025-12-22,Citrus Green Tea,Midwest,RTD Retail,midwest-8,114,59,0.35,5482,24614.18,0.637,0.195,0.148,0.19,33972,141588,0.0626,Gen Z afternoon,3.97,0.025,47
1728,2025-06-02,Cinder Orange Cold Brew Sim,New York Metro,Delivery,new-york-metro-3,167,84,0.66,13439,79962.05,0.694,0.289,0.076,0.281,20207,577486,0.0867,Morning commuter,3.52,0.015,45
1729,2025-08-25,Vanilla Cream Cold Brew,New York Metro,Drive-thru,new-york-metro-3,111,63,0.35,6056,36033.2,0.665,0.212,0.118,0.176,22200,128538,0.0616,Gen Z afternoon,3.86,0.064,42
1730,2025-12-08,Vanilla Cream Cold Brew,Midwest,Delivery,midwest-2,109,86,0.72,7237,43060.15,0.622,0.305,0.172,0.302,8829,219635,0.0962,Warm-weather commuter,2.2,0.063,55
1731,2025-09-08,Iced Ube Coconut Macchiato,Northeast,In-store,northeast-6,176,84,0.739,11872,70638.4,0.69,0.256,0.226,0.273,35376,570064,0.0713,Cold coffee loyalist,1.05,0.056,52
1732,2025-09-08,Pineapple Passionfruit Refresher,South,Mobile Order,south-6,164,76,0.6,10191,60636.45,0.603,0.246,0.132,0.118,17548,456904,0.0736,Gen Z afternoon,3.54,0.03,40
1733,2026-01-26,Blood Orange Espresso Tonic,Midwest,Delivery,midwest-8,164,76,0.583,8708,51812.6,0.575,0.197,0.146,0.069,16728,647964,0.0596,Morning commuter,1.97,0.09,41
1734,2025-11-03,Iced Ube Coconut Macchiato,Midwest,Drive-thru,midwest-1,173,72,0.437,8996,53526.2,0.66,0.193,0.069,0.098,45845,475750,0.0601,Warm-weather commuter,1,0.045,39
1735,2025-06-30,Vanilla Cream Cold Brew,South,RTD Retail,south-4,164,56,0.35,8873,39839.77,0.666,0.263,0.181,0.238,14924,266336,0.0685,Rewards power user,4.8,0.06,40
1736,2025-12-29,Spiced Mocha Cold Brew,Florida,Delivery,florida-4,113,69,0.416,6355,37812.25,0.7,0.229,0.212,0.275,14464,288828,0.058,Rewards power user,1.2,0.041,48
1737,2025-10-06,Pineapple Passionfruit Refresher,New York Metro,RTD Retail,new-york-metro-3,104,86,0.722,3698,16604.02,0.644,0.265,0.172,0.154,13520,147576,0.0654,Seasonal trial seeker,2.08,0.031,55
1738,2025-12-22,Summer Berry Refresher,Pacific Northwest,RTD Retail,pacific-northwest-1,188,91,0.869,13001,58374.49,0.765,0.275,0.06,0.244,19552,670784,0.0729,Rewards power user,1.2,0.027,56
1739,2025-08-11,Iced Ube Coconut Macchiato,West,Mobile Order,west-5,76,97,0.922,7947,47284.65,0.623,0.28,0.137,0.177,11704,103512,0.0918,Gen Z afternoon,3.19,0.066,57
